fecha,categoria,tipo,cantidad,ci_lower,ci_upper
2023-09-28,Congelados,Historico,3.0,,
2023-09-28,Descartables,Historico,35.0,,
2023-09-28,Embutidos,Historico,4.0,,
2023-09-28,Enlatados,Historico,2.0,,
2023-09-28,Lacteos,Historico,40.0,,
2023-09-29,Bebidas,Historico,13.0,,
2023-09-29,Carnes,Historico,19.0,,
2023-09-29,Congelados,Historico,6.0,,
2023-09-29,Descartables,Historico,87.0,,
2023-09-29,Embutidos,Historico,1.0,,
2023-09-29,Enlatados,Historico,8.0,,
2023-09-29,Lacteos,Historico,33.0,,
2023-09-30,Bebidas,Historico,15.0,,
2023-09-30,Carnes,Historico,28.0,,
2023-09-30,Congelados,Historico,4.0,,
2023-09-30,Descartables,Historico,56.0,,
2023-09-30,Embutidos,Historico,6.0,,
2023-09-30,Enlatados,Historico,14.0,,
2023-09-30,Lacteos,Historico,59.0,,
2023-10-03,Bebidas,Historico,27.0,,
2023-10-03,Carnes,Historico,3.0,,
2023-10-03,Congelados,Historico,4.0,,
2023-10-03,Descartables,Historico,38.0,,
2023-10-03,Embutidos,Historico,3.0,,
2023-10-03,Enlatados,Historico,8.0,,
2023-10-03,Lacteos,Historico,13.0,,
2023-10-04,Bebidas,Historico,10.0,,
2023-10-04,Carnes,Historico,13.0,,
2023-10-04,Congelados,Historico,2.0,,
2023-10-04,Descartables,Historico,43.0,,
2023-10-04,Embutidos,Historico,1.0,,
2023-10-04,Enlatados,Historico,11.0,,
2023-10-04,Lacteos,Historico,9.0,,
2023-10-05,Bebidas,Historico,11.0,,
2023-10-05,Carnes,Historico,4.0,,
2023-10-05,Congelados,Historico,13.0,,
2023-10-05,Descartables,Historico,55.0,,
2023-10-05,Embutidos,Historico,13.0,,
2023-10-05,Enlatados,Historico,13.0,,
2023-10-05,Lacteos,Historico,19.0,,
2023-10-06,Bebidas,Historico,30.0,,
2023-10-06,Carnes,Historico,13.0,,
2023-10-06,Congelados,Historico,22.0,,
2023-10-06,Descartables,Historico,54.0,,
2023-10-06,Embutidos,Historico,18.0,,
2023-10-06,Enlatados,Historico,2.0,,
2023-10-06,Lacteos,Historico,43.0,,
2023-10-07,Bebidas,Historico,15.0,,
2023-10-07,Carnes,Historico,16.0,,
2023-10-07,Congelados,Historico,8.0,,
2023-10-07,Descartables,Historico,32.0,,
2023-10-07,Embutidos,Historico,4.0,,
2023-10-07,Enlatados,Historico,6.0,,
2023-10-07,Lacteos,Historico,32.0,,
2023-10-08,Bebidas,Historico,21.0,,
2023-10-08,Carnes,Historico,18.0,,
2023-10-08,Congelados,Historico,6.0,,
2023-10-08,Descartables,Historico,26.0,,
2023-10-08,Embutidos,Historico,1.0,,
2023-10-08,Enlatados,Historico,20.0,,
2023-10-08,Lacteos,Historico,24.0,,
2023-10-09,Congelados,Historico,1.0,,
2023-10-09,Descartables,Historico,8.0,,
2023-10-10,Bebidas,Historico,14.0,,
2023-10-10,Carnes,Historico,12.0,,
2023-10-10,Descartables,Historico,21.0,,
2023-10-10,Embutidos,Historico,10.0,,
2023-10-10,Enlatados,Historico,16.0,,
2023-10-10,Lacteos,Historico,9.0,,
2023-10-11,Bebidas,Historico,12.0,,
2023-10-11,Carnes,Historico,12.0,,
2023-10-11,Congelados,Historico,5.0,,
2023-10-11,Descartables,Historico,55.0,,
2023-10-11,Embutidos,Historico,3.0,,
2023-10-11,Enlatados,Historico,26.0,,
2023-10-11,Lacteos,Historico,14.0,,
2023-10-12,Bebidas,Historico,4.0,,
2023-10-12,Carnes,Historico,2.0,,
2023-10-12,Enlatados,Historico,1.0,,
2023-10-13,Bebidas,Historico,8.0,,
2023-10-13,Carnes,Historico,16.0,,
2023-10-13,Congelados,Historico,11.0,,
2023-10-13,Descartables,Historico,48.0,,
2023-10-13,Embutidos,Historico,1.0,,
2023-10-13,Enlatados,Historico,4.0,,
2023-10-13,Lacteos,Historico,27.0,,
2023-10-14,Bebidas,Historico,16.0,,
2023-10-14,Carnes,Historico,28.0,,
2023-10-14,Congelados,Historico,8.0,,
2023-10-14,Descartables,Historico,99.0,,
2023-10-14,Embutidos,Historico,5.0,,
2023-10-14,Enlatados,Historico,7.0,,
2023-10-14,Lacteos,Historico,66.0,,
2023-10-16,Bebidas,Historico,14.0,,
2023-10-16,Carnes,Historico,13.0,,
2023-10-16,Congelados,Historico,8.0,,
2023-10-16,Descartables,Historico,56.0,,
2023-10-16,Embutidos,Historico,3.0,,
2023-10-16,Enlatados,Historico,26.0,,
2023-10-16,Lacteos,Historico,43.0,,
2023-10-17,Bebidas,Historico,23.0,,
2023-10-17,Carnes,Historico,15.0,,
2023-10-17,Congelados,Historico,4.0,,
2023-10-17,Descartables,Historico,52.0,,
2023-10-17,Embutidos,Historico,2.0,,
2023-10-17,Enlatados,Historico,16.0,,
2023-10-17,Lacteos,Historico,37.0,,
2023-10-18,Bebidas,Historico,19.0,,
2023-10-18,Carnes,Historico,10.0,,
2023-10-18,Congelados,Historico,2.0,,
2023-10-18,Descartables,Historico,43.0,,
2023-10-18,Embutidos,Historico,8.0,,
2023-10-18,Enlatados,Historico,15.0,,
2023-10-18,Lacteos,Historico,29.0,,
2023-10-19,Bebidas,Historico,17.0,,
2023-10-19,Carnes,Historico,12.0,,
2023-10-19,Congelados,Historico,16.0,,
2023-10-19,Descartables,Historico,19.0,,
2023-10-19,Embutidos,Historico,2.0,,
2023-10-19,Enlatados,Historico,12.0,,
2023-10-19,Lacteos,Historico,14.0,,
2023-10-20,Bebidas,Historico,3.0,,
2023-10-20,Carnes,Historico,9.0,,
2023-10-20,Congelados,Historico,11.0,,
2023-10-20,Descartables,Historico,6.0,,
2023-10-20,Embutidos,Historico,5.0,,
2023-10-20,Enlatados,Historico,14.0,,
2023-10-20,Lacteos,Historico,46.0,,
2023-10-21,Bebidas,Historico,28.0,,
2023-10-21,Carnes,Historico,8.0,,
2023-10-21,Congelados,Historico,13.0,,
2023-10-21,Descartables,Historico,56.0,,
2023-10-21,Embutidos,Historico,7.0,,
2023-10-21,Enlatados,Historico,22.0,,
2023-10-21,Lacteos,Historico,34.0,,
2023-10-23,Bebidas,Historico,8.0,,
2023-10-23,Carnes,Historico,17.0,,
2023-10-23,Congelados,Historico,1.0,,
2023-10-23,Descartables,Historico,54.0,,
2023-10-23,Embutidos,Historico,3.0,,
2023-10-23,Enlatados,Historico,12.0,,
2023-10-23,Lacteos,Historico,25.0,,
2023-10-24,Bebidas,Historico,14.0,,
2023-10-24,Carnes,Historico,22.0,,
2023-10-24,Congelados,Historico,5.0,,
2023-10-24,Descartables,Historico,27.0,,
2023-10-24,Embutidos,Historico,7.0,,
2023-10-24,Enlatados,Historico,10.0,,
2023-10-24,Lacteos,Historico,31.0,,
2023-10-25,Bebidas,Historico,11.0,,
2023-10-25,Carnes,Historico,6.0,,
2023-10-25,Congelados,Historico,4.0,,
2023-10-25,Descartables,Historico,35.0,,
2023-10-25,Embutidos,Historico,3.0,,
2023-10-25,Enlatados,Historico,21.0,,
2023-10-25,Lacteos,Historico,28.0,,
2023-10-26,Bebidas,Historico,9.0,,
2023-10-26,Carnes,Historico,6.0,,
2023-10-26,Congelados,Historico,5.0,,
2023-10-26,Descartables,Historico,25.0,,
2023-10-26,Embutidos,Historico,3.0,,
2023-10-26,Enlatados,Historico,8.0,,
2023-10-26,Lacteos,Historico,30.0,,
2023-10-27,Bebidas,Historico,17.0,,
2023-10-27,Carnes,Historico,8.0,,
2023-10-27,Congelados,Historico,11.0,,
2023-10-27,Descartables,Historico,57.0,,
2023-10-27,Embutidos,Historico,3.0,,
2023-10-27,Enlatados,Historico,12.0,,
2023-10-27,Lacteos,Historico,26.0,,
2023-10-28,Bebidas,Historico,9.0,,
2023-10-28,Carnes,Historico,28.0,,
2023-10-28,Congelados,Historico,11.0,,
2023-10-28,Descartables,Historico,58.0,,
2023-10-28,Embutidos,Historico,2.0,,
2023-10-28,Enlatados,Historico,23.0,,
2023-10-28,Lacteos,Historico,9.0,,
2023-10-30,Bebidas,Historico,23.0,,
2023-10-30,Carnes,Historico,25.0,,
2023-10-30,Congelados,Historico,6.0,,
2023-10-30,Descartables,Historico,29.0,,
2023-10-30,Embutidos,Historico,3.0,,
2023-10-30,Enlatados,Historico,21.0,,
2023-10-30,Lacteos,Historico,19.0,,
2023-10-31,Bebidas,Historico,13.0,,
2023-10-31,Carnes,Historico,36.0,,
2023-10-31,Congelados,Historico,6.0,,
2023-10-31,Descartables,Historico,49.0,,
2023-10-31,Embutidos,Historico,4.0,,
2023-10-31,Enlatados,Historico,16.0,,
2023-10-31,Lacteos,Historico,35.0,,
2023-11-01,Bebidas,Historico,8.0,,
2023-11-01,Congelados,Historico,1.0,,
2023-11-01,Descartables,Historico,9.0,,
2023-11-01,Enlatados,Historico,3.0,,
2023-11-01,Lacteos,Historico,1.0,,
2023-11-02,Carnes,Historico,4.0,,
2023-11-02,Descartables,Historico,13.0,,
2023-11-02,Lacteos,Historico,11.0,,
2023-11-03,Bebidas,Historico,9.0,,
2023-11-03,Carnes,Historico,7.0,,
2023-11-03,Congelados,Historico,31.0,,
2023-11-03,Descartables,Historico,59.0,,
2023-11-03,Embutidos,Historico,4.0,,
2023-11-03,Enlatados,Historico,13.0,,
2023-11-03,Lacteos,Historico,23.0,,
2023-11-04,Bebidas,Historico,9.0,,
2023-11-04,Carnes,Historico,14.0,,
2023-11-04,Congelados,Historico,15.0,,
2023-11-04,Descartables,Historico,44.0,,
2023-11-04,Enlatados,Historico,14.0,,
2023-11-04,Lacteos,Historico,7.0,,
2023-11-05,Bebidas,Historico,6.0,,
2023-11-05,Carnes,Historico,7.0,,
2023-11-05,Congelados,Historico,10.0,,
2023-11-05,Descartables,Historico,24.0,,
2023-11-05,Embutidos,Historico,5.0,,
2023-11-05,Enlatados,Historico,26.0,,
2023-11-05,Lacteos,Historico,15.0,,
2023-11-06,Bebidas,Historico,16.0,,
2023-11-06,Descartables,Historico,17.0,,
2023-11-06,Enlatados,Historico,6.0,,
2023-11-06,Lacteos,Historico,1.0,,
2023-11-07,Bebidas,Historico,15.0,,
2023-11-07,Carnes,Historico,7.0,,
2023-11-07,Congelados,Historico,11.0,,
2023-11-07,Descartables,Historico,77.0,,
2023-11-07,Embutidos,Historico,2.0,,
2023-11-07,Enlatados,Historico,11.0,,
2023-11-07,Lacteos,Historico,23.0,,
2023-11-08,Bebidas,Historico,44.0,,
2023-11-08,Carnes,Historico,13.0,,
2023-11-08,Congelados,Historico,15.0,,
2023-11-08,Descartables,Historico,35.0,,
2023-11-08,Embutidos,Historico,8.0,,
2023-11-08,Enlatados,Historico,13.0,,
2023-11-08,Lacteos,Historico,14.0,,
2023-11-09,Bebidas,Historico,21.0,,
2023-11-09,Carnes,Historico,18.0,,
2023-11-09,Congelados,Historico,8.0,,
2023-11-09,Descartables,Historico,54.0,,
2023-11-09,Embutidos,Historico,1.0,,
2023-11-09,Enlatados,Historico,2.0,,
2023-11-09,Lacteos,Historico,20.0,,
2023-11-10,Bebidas,Historico,16.0,,
2023-11-10,Carnes,Historico,15.0,,
2023-11-10,Congelados,Historico,8.0,,
2023-11-10,Descartables,Historico,38.0,,
2023-11-10,Enlatados,Historico,9.0,,
2023-11-10,Lacteos,Historico,18.0,,
2023-11-11,Bebidas,Historico,19.0,,
2023-11-11,Carnes,Historico,22.0,,
2023-11-11,Congelados,Historico,16.0,,
2023-11-11,Descartables,Historico,85.0,,
2023-11-11,Embutidos,Historico,7.0,,
2023-11-11,Enlatados,Historico,7.0,,
2023-11-11,Lacteos,Historico,39.0,,
2023-11-12,Bebidas,Historico,22.0,,
2023-11-12,Carnes,Historico,9.0,,
2023-11-12,Congelados,Historico,2.0,,
2023-11-12,Descartables,Historico,24.0,,
2023-11-12,Embutidos,Historico,3.0,,
2023-11-12,Lacteos,Historico,24.0,,
2023-11-13,Bebidas,Historico,2.0,,
2023-11-13,Carnes,Historico,7.0,,
2023-11-13,Congelados,Historico,5.0,,
2023-11-13,Descartables,Historico,39.0,,
2023-11-13,Embutidos,Historico,2.0,,
2023-11-13,Enlatados,Historico,7.0,,
2023-11-13,Lacteos,Historico,24.0,,
2023-11-14,Bebidas,Historico,26.0,,
2023-11-14,Carnes,Historico,11.0,,
2023-11-14,Congelados,Historico,3.0,,
2023-11-14,Descartables,Historico,93.0,,
2023-11-14,Embutidos,Historico,4.0,,
2023-11-14,Enlatados,Historico,10.0,,
2023-11-14,Lacteos,Historico,49.0,,
2023-11-15,Bebidas,Historico,45.0,,
2023-11-15,Carnes,Historico,18.0,,
2023-11-15,Congelados,Historico,16.0,,
2023-11-15,Descartables,Historico,76.0,,
2023-11-15,Embutidos,Historico,2.0,,
2023-11-15,Enlatados,Historico,5.0,,
2023-11-15,Lacteos,Historico,31.0,,
2023-11-16,Bebidas,Historico,25.0,,
2023-11-16,Carnes,Historico,6.0,,
2023-11-16,Congelados,Historico,5.0,,
2023-11-16,Descartables,Historico,78.0,,
2023-11-16,Embutidos,Historico,6.0,,
2023-11-16,Enlatados,Historico,27.0,,
2023-11-16,Lacteos,Historico,72.0,,
2023-11-17,Bebidas,Historico,13.0,,
2023-11-17,Carnes,Historico,6.0,,
2023-11-17,Congelados,Historico,6.0,,
2023-11-17,Descartables,Historico,43.0,,
2023-11-17,Embutidos,Historico,4.0,,
2023-11-17,Enlatados,Historico,16.0,,
2023-11-17,Lacteos,Historico,25.0,,
2023-11-18,Bebidas,Historico,27.0,,
2023-11-18,Carnes,Historico,12.0,,
2023-11-18,Congelados,Historico,4.0,,
2023-11-18,Descartables,Historico,56.0,,
2023-11-18,Embutidos,Historico,6.0,,
2023-11-18,Enlatados,Historico,22.0,,
2023-11-18,Lacteos,Historico,28.0,,
2023-11-20,Bebidas,Historico,17.0,,
2023-11-20,Carnes,Historico,10.0,,
2023-11-20,Congelados,Historico,6.0,,
2023-11-20,Descartables,Historico,73.0,,
2023-11-20,Embutidos,Historico,2.0,,
2023-11-20,Enlatados,Historico,9.0,,
2023-11-20,Lacteos,Historico,30.0,,
2023-11-21,Bebidas,Historico,15.0,,
2023-11-21,Carnes,Historico,10.0,,
2023-11-21,Congelados,Historico,14.0,,
2023-11-21,Descartables,Historico,14.0,,
2023-11-21,Enlatados,Historico,10.0,,
2023-11-21,Lacteos,Historico,44.0,,
2023-11-22,Bebidas,Historico,30.0,,
2023-11-22,Carnes,Historico,11.0,,
2023-11-22,Congelados,Historico,5.0,,
2023-11-22,Descartables,Historico,81.0,,
2023-11-22,Embutidos,Historico,5.0,,
2023-11-22,Enlatados,Historico,12.0,,
2023-11-22,Lacteos,Historico,25.0,,
2023-11-23,Bebidas,Historico,14.0,,
2023-11-23,Carnes,Historico,8.0,,
2023-11-23,Congelados,Historico,18.0,,
2023-11-23,Descartables,Historico,38.0,,
2023-11-23,Embutidos,Historico,3.0,,
2023-11-23,Enlatados,Historico,4.0,,
2023-11-23,Lacteos,Historico,18.0,,
2023-11-24,Bebidas,Historico,39.0,,
2023-11-24,Carnes,Historico,12.0,,
2023-11-24,Congelados,Historico,20.0,,
2023-11-24,Descartables,Historico,58.0,,
2023-11-24,Embutidos,Historico,2.0,,
2023-11-24,Enlatados,Historico,27.0,,
2023-11-24,Lacteos,Historico,30.0,,
2023-11-25,Bebidas,Historico,37.0,,
2023-11-25,Carnes,Historico,19.0,,
2023-11-25,Congelados,Historico,17.0,,
2023-11-25,Descartables,Historico,46.0,,
2023-11-25,Embutidos,Historico,1.0,,
2023-11-25,Enlatados,Historico,17.0,,
2023-11-25,Lacteos,Historico,46.0,,
2023-11-27,Bebidas,Historico,13.0,,
2023-11-27,Carnes,Historico,2.0,,
2023-11-27,Congelados,Historico,21.0,,
2023-11-27,Descartables,Historico,36.0,,
2023-11-27,Enlatados,Historico,6.0,,
2023-11-27,Lacteos,Historico,30.0,,
2023-11-28,Bebidas,Historico,26.0,,
2023-11-28,Carnes,Historico,8.0,,
2023-11-28,Congelados,Historico,7.0,,
2023-11-28,Descartables,Historico,36.0,,
2023-11-28,Embutidos,Historico,3.0,,
2023-11-28,Enlatados,Historico,8.0,,
2023-11-28,Lacteos,Historico,31.0,,
2023-11-29,Bebidas,Historico,11.0,,
2023-11-29,Carnes,Historico,10.0,,
2023-11-29,Congelados,Historico,7.0,,
2023-11-29,Descartables,Historico,73.0,,
2023-11-29,Embutidos,Historico,1.0,,
2023-11-29,Enlatados,Historico,13.0,,
2023-11-29,Lacteos,Historico,40.0,,
2023-11-30,Bebidas,Historico,10.0,,
2023-11-30,Carnes,Historico,20.0,,
2023-11-30,Congelados,Historico,12.0,,
2023-11-30,Descartables,Historico,75.0,,
2023-11-30,Embutidos,Historico,7.0,,
2023-11-30,Enlatados,Historico,16.0,,
2023-11-30,Lacteos,Historico,39.0,,
2023-12-01,Carnes,Historico,1.0,,
2023-12-01,Lacteos,Historico,1.0,,
2023-12-02,Bebidas,Historico,4.0,,
2023-12-02,Carnes,Historico,3.0,,
2023-12-02,Congelados,Historico,3.0,,
2023-12-02,Descartables,Historico,41.0,,
2023-12-02,Lacteos,Historico,4.0,,
2023-12-04,Bebidas,Historico,23.0,,
2023-12-04,Carnes,Historico,17.0,,
2023-12-04,Congelados,Historico,3.0,,
2023-12-04,Descartables,Historico,75.0,,
2023-12-04,Embutidos,Historico,1.0,,
2023-12-04,Enlatados,Historico,11.0,,
2023-12-04,Lacteos,Historico,13.0,,
2023-12-05,Bebidas,Historico,10.0,,
2023-12-05,Carnes,Historico,8.0,,
2023-12-05,Congelados,Historico,2.0,,
2023-12-05,Descartables,Historico,63.0,,
2023-12-05,Embutidos,Historico,2.0,,
2023-12-05,Enlatados,Historico,12.0,,
2023-12-05,Lacteos,Historico,19.0,,
2023-12-06,Bebidas,Historico,22.0,,
2023-12-06,Carnes,Historico,10.0,,
2023-12-06,Congelados,Historico,9.0,,
2023-12-06,Descartables,Historico,21.0,,
2023-12-06,Embutidos,Historico,6.0,,
2023-12-06,Enlatados,Historico,6.0,,
2023-12-06,Lacteos,Historico,26.0,,
2023-12-07,Bebidas,Historico,19.0,,
2023-12-07,Carnes,Historico,18.0,,
2023-12-07,Congelados,Historico,5.0,,
2023-12-07,Descartables,Historico,72.0,,
2023-12-07,Embutidos,Historico,3.0,,
2023-12-07,Enlatados,Historico,9.0,,
2023-12-07,Lacteos,Historico,10.0,,
2023-12-08,Bebidas,Historico,53.0,,
2023-12-08,Carnes,Historico,16.0,,
2023-12-08,Congelados,Historico,12.0,,
2023-12-08,Descartables,Historico,74.0,,
2023-12-08,Embutidos,Historico,1.0,,
2023-12-08,Enlatados,Historico,17.0,,
2023-12-08,Lacteos,Historico,19.0,,
2023-12-09,Bebidas,Historico,33.0,,
2023-12-09,Carnes,Historico,27.0,,
2023-12-09,Congelados,Historico,4.0,,
2023-12-09,Descartables,Historico,15.0,,
2023-12-09,Embutidos,Historico,3.0,,
2023-12-09,Enlatados,Historico,18.0,,
2023-12-09,Lacteos,Historico,20.0,,
2023-12-10,Bebidas,Historico,12.0,,
2023-12-10,Carnes,Historico,8.0,,
2023-12-10,Congelados,Historico,10.0,,
2023-12-10,Descartables,Historico,32.0,,
2023-12-10,Embutidos,Historico,1.0,,
2023-12-10,Enlatados,Historico,4.0,,
2023-12-10,Lacteos,Historico,13.0,,
2023-12-11,Carnes,Historico,8.0,,
2023-12-11,Congelados,Historico,4.0,,
2023-12-11,Descartables,Historico,9.0,,
2023-12-11,Embutidos,Historico,2.0,,
2023-12-11,Enlatados,Historico,8.0,,
2023-12-12,Bebidas,Historico,10.0,,
2023-12-12,Carnes,Historico,24.0,,
2023-12-12,Congelados,Historico,12.0,,
2023-12-12,Descartables,Historico,78.0,,
2023-12-12,Embutidos,Historico,1.0,,
2023-12-12,Enlatados,Historico,4.0,,
2023-12-12,Lacteos,Historico,30.0,,
2023-12-13,Bebidas,Historico,44.0,,
2023-12-13,Carnes,Historico,26.0,,
2023-12-13,Congelados,Historico,2.0,,
2023-12-13,Descartables,Historico,172.0,,
2023-12-13,Embutidos,Historico,4.0,,
2023-12-13,Enlatados,Historico,18.0,,
2023-12-13,Lacteos,Historico,27.0,,
2023-12-14,Bebidas,Historico,53.0,,
2023-12-14,Carnes,Historico,30.0,,
2023-12-14,Congelados,Historico,10.0,,
2023-12-14,Descartables,Historico,111.0,,
2023-12-14,Enlatados,Historico,27.0,,
2023-12-14,Lacteos,Historico,28.0,,
2023-12-15,Bebidas,Historico,48.0,,
2023-12-15,Carnes,Historico,38.0,,
2023-12-15,Congelados,Historico,10.0,,
2023-12-15,Descartables,Historico,139.0,,
2023-12-15,Embutidos,Historico,4.0,,
2023-12-15,Enlatados,Historico,46.0,,
2023-12-15,Lacteos,Historico,31.0,,
2023-12-16,Bebidas,Historico,42.0,,
2023-12-16,Carnes,Historico,35.0,,
2023-12-16,Congelados,Historico,14.0,,
2023-12-16,Descartables,Historico,83.0,,
2023-12-16,Embutidos,Historico,9.0,,
2023-12-16,Enlatados,Historico,38.0,,
2023-12-16,Lacteos,Historico,53.0,,
2023-12-18,Bebidas,Historico,18.0,,
2023-12-18,Carnes,Historico,25.0,,
2023-12-18,Congelados,Historico,17.0,,
2023-12-18,Descartables,Historico,88.0,,
2023-12-18,Embutidos,Historico,2.0,,
2023-12-18,Enlatados,Historico,21.0,,
2023-12-18,Lacteos,Historico,41.0,,
2023-12-19,Bebidas,Historico,15.0,,
2023-12-19,Carnes,Historico,8.0,,
2023-12-19,Congelados,Historico,9.0,,
2023-12-19,Descartables,Historico,108.0,,
2023-12-19,Embutidos,Historico,21.0,,
2023-12-19,Enlatados,Historico,15.0,,
2023-12-19,Lacteos,Historico,36.0,,
2023-12-20,Bebidas,Historico,15.0,,
2023-12-20,Carnes,Historico,11.0,,
2023-12-20,Congelados,Historico,14.0,,
2023-12-20,Descartables,Historico,171.0,,
2023-12-20,Embutidos,Historico,6.0,,
2023-12-20,Enlatados,Historico,20.0,,
2023-12-20,Lacteos,Historico,14.0,,
2023-12-21,Bebidas,Historico,13.0,,
2023-12-21,Carnes,Historico,28.0,,
2023-12-21,Congelados,Historico,9.0,,
2023-12-21,Descartables,Historico,129.0,,
2023-12-21,Embutidos,Historico,8.0,,
2023-12-21,Enlatados,Historico,8.0,,
2023-12-21,Lacteos,Historico,56.0,,
2023-12-22,Bebidas,Historico,43.0,,
2023-12-22,Carnes,Historico,31.0,,
2023-12-22,Congelados,Historico,20.0,,
2023-12-22,Descartables,Historico,168.0,,
2023-12-22,Embutidos,Historico,14.0,,
2023-12-22,Enlatados,Historico,25.0,,
2023-12-22,Lacteos,Historico,24.0,,
2023-12-23,Bebidas,Historico,102.0,,
2023-12-23,Carnes,Historico,65.0,,
2023-12-23,Congelados,Historico,19.0,,
2023-12-23,Descartables,Historico,320.0,,
2023-12-23,Embutidos,Historico,17.0,,
2023-12-23,Enlatados,Historico,48.0,,
2023-12-23,Lacteos,Historico,73.0,,
2023-12-25,Bebidas,Historico,19.0,,
2023-12-25,Carnes,Historico,21.0,,
2023-12-25,Congelados,Historico,14.0,,
2023-12-25,Descartables,Historico,68.0,,
2023-12-25,Embutidos,Historico,5.0,,
2023-12-25,Enlatados,Historico,26.0,,
2023-12-25,Lacteos,Historico,50.0,,
2023-12-26,Bebidas,Historico,15.0,,
2023-12-26,Carnes,Historico,28.0,,
2023-12-26,Congelados,Historico,7.0,,
2023-12-26,Descartables,Historico,117.0,,
2023-12-26,Embutidos,Historico,6.0,,
2023-12-26,Enlatados,Historico,1.0,,
2023-12-26,Lacteos,Historico,29.0,,
2023-12-27,Bebidas,Historico,25.0,,
2023-12-27,Carnes,Historico,28.0,,
2023-12-27,Congelados,Historico,13.0,,
2023-12-27,Descartables,Historico,56.0,,
2023-12-27,Embutidos,Historico,4.0,,
2023-12-27,Enlatados,Historico,22.0,,
2023-12-27,Lacteos,Historico,31.0,,
2023-12-28,Bebidas,Historico,30.0,,
2023-12-28,Carnes,Historico,39.0,,
2023-12-28,Congelados,Historico,7.0,,
2023-12-28,Descartables,Historico,98.0,,
2023-12-28,Embutidos,Historico,1.0,,
2023-12-28,Enlatados,Historico,7.0,,
2023-12-28,Lacteos,Historico,59.0,,
2023-12-29,Bebidas,Historico,57.0,,
2023-12-29,Carnes,Historico,27.0,,
2023-12-29,Congelados,Historico,12.0,,
2023-12-29,Descartables,Historico,306.0,,
2023-12-29,Embutidos,Historico,19.0,,
2023-12-29,Enlatados,Historico,37.0,,
2023-12-29,Lacteos,Historico,104.0,,
2023-12-30,Bebidas,Historico,68.0,,
2023-12-30,Carnes,Historico,84.0,,
2023-12-30,Congelados,Historico,28.0,,
2023-12-30,Descartables,Historico,345.0,,
2023-12-30,Embutidos,Historico,25.0,,
2023-12-30,Enlatados,Historico,39.0,,
2023-12-30,Lacteos,Historico,148.0,,
2024-01-01,Bebidas,Historico,7.0,,
2024-01-01,Carnes,Historico,3.0,,
2024-01-01,Congelados,Historico,2.0,,
2024-01-01,Descartables,Historico,47.0,,
2024-01-01,Embutidos,Historico,2.0,,
2024-01-01,Enlatados,Historico,13.0,,
2024-01-01,Lacteos,Historico,12.0,,
2024-01-02,Bebidas,Historico,8.0,,
2024-01-02,Carnes,Historico,11.0,,
2024-01-02,Congelados,Historico,3.0,,
2024-01-02,Descartables,Historico,20.0,,
2024-01-02,Embutidos,Historico,6.0,,
2024-01-02,Enlatados,Historico,16.0,,
2024-01-02,Lacteos,Historico,13.0,,
2024-01-03,Bebidas,Historico,10.0,,
2024-01-03,Carnes,Historico,27.0,,
2024-01-03,Congelados,Historico,13.0,,
2024-01-03,Descartables,Historico,42.0,,
2024-01-03,Embutidos,Historico,7.0,,
2024-01-03,Enlatados,Historico,7.0,,
2024-01-03,Lacteos,Historico,35.0,,
2024-01-04,Bebidas,Historico,13.0,,
2024-01-04,Carnes,Historico,3.0,,
2024-01-04,Congelados,Historico,11.0,,
2024-01-04,Descartables,Historico,41.0,,
2024-01-04,Embutidos,Historico,5.0,,
2024-01-04,Enlatados,Historico,9.0,,
2024-01-04,Lacteos,Historico,12.0,,
2024-01-05,Bebidas,Historico,21.0,,
2024-01-05,Carnes,Historico,12.0,,
2024-01-05,Congelados,Historico,3.0,,
2024-01-05,Descartables,Historico,13.0,,
2024-01-05,Embutidos,Historico,4.0,,
2024-01-05,Enlatados,Historico,18.0,,
2024-01-05,Lacteos,Historico,9.0,,
2024-01-06,Bebidas,Historico,41.0,,
2024-01-06,Carnes,Historico,18.0,,
2024-01-06,Congelados,Historico,5.0,,
2024-01-06,Descartables,Historico,32.0,,
2024-01-06,Embutidos,Historico,3.0,,
2024-01-06,Enlatados,Historico,17.0,,
2024-01-06,Lacteos,Historico,19.0,,
2024-01-07,Bebidas,Historico,28.0,,
2024-01-07,Carnes,Historico,12.0,,
2024-01-07,Congelados,Historico,5.0,,
2024-01-07,Descartables,Historico,91.0,,
2024-01-07,Enlatados,Historico,15.0,,
2024-01-07,Lacteos,Historico,29.0,,
2024-01-08,Bebidas,Historico,55.0,,
2024-01-08,Carnes,Historico,15.0,,
2024-01-08,Congelados,Historico,11.0,,
2024-01-08,Descartables,Historico,14.0,,
2024-01-08,Embutidos,Historico,2.0,,
2024-01-08,Enlatados,Historico,10.0,,
2024-01-08,Lacteos,Historico,17.0,,
2024-01-09,Bebidas,Historico,4.0,,
2024-01-09,Carnes,Historico,3.0,,
2024-01-09,Descartables,Historico,6.0,,
2024-01-09,Embutidos,Historico,4.0,,
2024-01-09,Lacteos,Historico,2.0,,
2024-01-10,Bebidas,Historico,26.0,,
2024-01-10,Carnes,Historico,9.0,,
2024-01-10,Congelados,Historico,2.0,,
2024-01-10,Descartables,Historico,51.0,,
2024-01-10,Embutidos,Historico,7.0,,
2024-01-10,Enlatados,Historico,7.0,,
2024-01-10,Lacteos,Historico,44.0,,
